Disappontied,"The cellphone is good, what is nothing good is that the camera is damaged allready without even fall the cell. I really don't recomend at all to this seller, now i have this cell in Venezuela and i can't fix it until January.",1,0,,
... phone for my mu but the audio is so poor. i thought she was just complianing until i ...,I bought this phone for my mu but the audio is so poor. i thought she was just complianing until i picked the phone up and listend by myself. i could barely even hear what my sister on the other side of the line was saying.,1,0,,
Not impressed at all,Had used this phone for 2 days and the screen broke. I had it in my pocket never dropped it or did anything I could think of to cause it to break. It wasn't shattered just scrambled and unusable making the phone unusable.,2,0,,
Probably the worst phone i've ever owned,"Probably the worst phone i've ever owned, advanced 4.0 that is supposed to run on 4g only hit the 3 g level very slow with very little memory I sent back and decided not to get a phone. Decided on fire tv stick which I love",1,0,,
when compared with this I realized that the camera flash is less potent making the shots taken in the dark are of very poor qual,"I bought other blu advance 4.0 but white, when compared with this I realized that the camera flash is less potent making the shots taken in the dark are of very poor quality, so you see is due to a Commonly the default .",2,0,,
very upset I paid for the cell and did not ...,very upset I paid for the cell and did not delivery.Recebi cash back but caused much confusao.O cell going to the south america and the person traveled and the cell chegou.Nunca not want more business with that company,1,0,,
The Phone is cool but unfortunately it does not have the swype feature ...,The Phone is cool but unfortunately it does not have the swype feature (major problem for me) which to me is kinda backward. Given the specs of the phone and the other qualities the phone should be equipped with that.,3,0,,
I hate it,una mierda sosfware no sirve,1,0,,
Disappointed mom,I was not to happy with this purchase. The phone is really nice but it just quit working so now I'm stuck with this phone and I had to buy another phone to replace this one. Won't buy another phone online again.....,2,0,,
I am really disappointed in this phone,"I am really disappointed in this phone. I bought it 2 months ago and it has stopped working. No damage to the phone; no big drops or water damage. When I turn it on it loads to the ""Blu"" screen and freezes. Update: Customer service was great and replaced the phone free of charge. I still stand by the phone itself being disappointing. Spend a little more money to get a better phone. This one constantly closes windows and drops calls.",1,0,,
Worst phone ever,"Don't buy. We bought 2 of them to use on Consumer Cellular. The first one had to be returned within two weeks because in wouldn't connect to the internet. Today, the screen went dead on the second one. Junk!",1,0,,
Screen is weird. If you look at it straight ...,"Screen is weird. If you look at it straight on it has a weird contrast. You have to hold it at an angle to look ""normal"". Otherwise it works. Low end of course but $50. No complaints besides the screen.",3,0,,
No contact seller for replacement,It started freezing up after an exact month. I remove the battery and it starts working again but it freezes up after about 3 minutes of use. I wanted to replace it but there was no option to contact seller.,1,0,,
It would have been a great phone if it stayed working,"I bought 2 new ones within 3 months, they both stopped working with no damage done to them. It would have been a great phone if it stayed working. It got stuck in rebooting and stopped from there.",1,0,,
Don't buy,Phone was delivered on July 17th and worked fine and the phone screen started going black 08-30-15 and is continuing to go black and the last day to return the phone was 08-17-15 so now I'm stuck with it.,2,0,,
I returned it Is not user friendly,"I returned it ,It sucks on all levels I have a long wireless and tech background it almost drove my wife nuts! I rebooted it 3 times It is junker ! The manual is a joke! Who needs a smart phone really!",1,0,,
One Star,this cell don't have wiffi,1,0,,
my sons happy,"I bought this phobe for my 14 yr old son. His phone was messing up....The phone was nice, a bit smaller than I expected...smaller than the phone he had...but my son loves it. And thats all that matters.",3,0,,
don't buy it a waste of time and money,"Blu is junk. I have one and its a total worthless brick in a box of junk phones.... Don't buy one buy a name brand like LG, AMAZON, APPLE, SAMSUNG. Even a used brand name phone is better than Blu.....",1,0,,
Don't waste your money,"Don't waste your money. I got 3 in less than 30 days. They work finde the first week or so, then it does not turn on after. Will not charge. & it starts charging without even being plugged in... No good",1,0,,
DO NOT BUY!!! Sending Back.,Zero STARS. Faulty... Freezes up. Sending back. Do not buy!!!!!,1,0,,
No me duro un mes!!! empezó con ...,No me duro un mes!!! empezó con problemas de cerrar aplicaciones y luego no prendió mas. I did not last one month !!! It started with problems closing applications and then did not catch more.,1,0,,
I liked the phone but it was not compatible with my ...,I liked the phone but it was not compatible with my service provided. My provide was able to get me text and talk but no web services. The company is great to work with and no trouble with returns.,3,0,,
Terrible. No internet capabilities unless on Wi-Fi,"Terrible. No internet capabilities unless on Wi-Fi. You don't even need to pay a bill for that! The reviews were decent, but this phone was not. My son was not able to do anything with this phone.",1,0,,
Goos for texting and calling,It's a phone that will get you by. It's definitely not notable galaxy s4. Likes to freeze and not load games. But for doing the basics it definitely works. Worked well with my att simple card,3,0,,
HORRIBLE PHONE WOULD NEVER RECOMMEND TO ANYONE NOT EVEN A STARTER PHONE,This is not a good product by any standards. It hangs up on just about everyone I talk to. The volume is horrible and I would NEVER recommend this to anyone not even as a starter phone.,1,0,,
DO NOT buy,Terrible phone. You start talking and after 5 seconds the call drops. Do not buy! Return policy does not let you return the phone after 30 days. Now I have a useless phone and cannot return it,1,0,,
I have only had this phone for a month every ...,"I have only had this phone for a month every since I got it, I have had problems. Sometimes I have to turn my phone off and on just to send a text. For the cost of the phone I guess its okay.",1,0,,
3 stars :-),Well I didn't lime the phone myself. . The touch screen didn't respond as fast as I wanted so it to someone else and they loved it. So I guess it just depends on what kind of phone you like.,3,0,,
Dropped calls,I experienced a lot of dropped calls with this phone. I returned It after having it for a week. I don' NOT recommend this phone to anyone.,1,0,,
Good phone for this money,Good phone for this money. But the camera is not acceptable.There a lot of noise and not focus with any Apps.?an not read bar code and QR with this camera. Other functions are working well,3,0,,
Two Stars,Crashed within 2 months.,2,0,,
1 month lifespan.,"I used this for 10 months strictly for wifi surfing because I had no service. Less than 1 month into activating it with service, it was completely unfunctional. A complete disappointment!",1,0,,
and costs like one. does what it meant to,"Basic phone, and costs like one. does what it meant to, nothing more. bought it for my mom, and it's fine for here (not really a gamer :) ). I guess kids will be o.k with it as well.",3,0,,
It was the suck,"This thing shipped DoA and had to send it back to Amazon. Blu's ""customer support"" was completely helpless. Definitely don't recommend purchasing anything from Blu in the future.",1,0,,
Piece of crap.,"Very very slow. Also main storage has almost no memory, so I added another scandisk memory card, and I can't get apps to save to that, so I keep having to delete apps to get new ones on. Also has now started freezing on the home screen. Receiving constant error messages. Have done a factory reset and still receiving errors. I have not dropped or gotten it wet and I am about to replace it because it's a big piece of s***. I haven't even had it 3 months.",1,0,,
This is the worst phone I have ever had,This is the worst phone I have ever had. I can't wait to buy new one.I have not had this phone a year and it cuts off the speakers are to low..I don't recommend this phone to no one....,1,0,,
Nice looking phone but has too many flaws!,Returned! It seemed like a nice phone but appeared to have software issues as it would turn off and lock up. Very hard to run a business with a phone that does not work all the time.,1,0,,
I hate to return but have no choice as everything else ...,This phone drops calls in 30 seconds whether I make them or receive them. Did a factory hard reset did not help. I hate to return but have no choice as everything else worked great,2,0,,
Este teléfono me llegó con la pantalla rota. Y ...,"Este teléfono me llegó con la pantalla rota. Y no pude hacer más nada porque pasó el tiempo de reclamar, deberían estar más pendiente de esto. Ya lo mande a reparar y funciona bien.",1,0,,
Screen quit working a week in,The screen kind of just stopped working a week into having the phone. I would not suggest buying this phone. When it worked it was a good phone. It just sucks that it quit working.,1,0,,
Screen failing,"I am incredibly displeased with the quality of this product. I've only had it for a few short months, and the screen is already failing (it's beginning to fill with black lines).",2,0,,
Product was delivered on time. The phone itself is ...,Product was delivered on time. The phone itself is as expected; new and as advertised a brand that provides most of the same features of the more expensive brands on the market.,3,0,,
I am very disappointed that I lost my money with this purchase,Realize the purchase of 2 cell and soon honestly a disaster has little mess and resumed use and do not catch !!! I am very disappointed that I lost my money with this purchase.,1,0,,
This phone is a bad,I bought 2 telephpne last year to went to Venezuela for use there that the phone received the call and when ansewered just tallked for 1 minute. O dont recommended this phone,1,0,,
"is horrible, me are angry and why not give all ...","Buy two telephones, but one would fault the button to lock and unlock ... is horrible, me are angry and why not give all the stars, because I will touch send him to revise ...",3,0,,
Ehhhh....,"I think of this phone as a downgrade from all the other brand name phones. It does the job. The battery life is pretty impressive but other than that, it's just an okay phone.",3,0,,
The team was received and presents operational failures is overheated ...,The team was received and presents operational failures is overheated the battery is damaged shuts down and loses data every time unfortunately expect an answer to this claim,1,0,,
Worst phone Ever,"One of the worst phones I have ever owned. When using apps and internet it constantly crashes, freezes, and stops loading. I wouldnt recommend this phone to my worst enemy.",1,0,,
it is very nice and she had little problems out of it except ...,"I got this phone fof my daughter, it is very nice and she had little problems out of it except the internet was a little slower than what she was use to. Overall very nice.",3,0,,
good morning last Friday retirrre my package and what my ...,good morning last Friday retirrre my package and what my biggest surprise just received a cell of the two is going to pay do not understand. I miss the phone that I qualify,1,0,,
This phone was dropped once and the screen cracked rendering ...,This phone was dropped once and the screen cracked rendering it completely unusuable. Unlike a Samsung or iPhone the screen when cracked removes the opportunity for touch.,1,0,,
Basic Phone,It's great for the basic functions of a phone. But this is a horrible smartphone. Kicks you out of apps and the internet and the keyboard is too small to use for texting.,2,0,,
good or bad,"The phone arrived in a timely fashion and contents were as I had ordered. No surprises, good or bad. I would be happier with the phone if the GPS worked but it does not.",3,0,,
buy Blu cell It was the biggest mistake does not ...,buy Blu cell It was the biggest mistake does not work after two months request help through various means and there is no response or technical support.,1,0,,
Horrible phone. If you want to receive pictures I'd ...,Horrible phone. If you want to receive pictures I'd suggest something else. Constantly freezing up and restarting. Not compatible with so many apps...utter garbage,1,0,,
Not as responsive or as user friendly as the Samsung ...,"Not as responsive or as user friendly as the Samsung 3 mini but for the price can't beat it. Has two Sim card holders, and expansion memory card slot. Would recommend",3,0,,
Three Stars,completely satisfied.,3,0,,
One Star,not working the phone,1,0,,
Wouldn't purchase this phone again!,"The phone keeps freezing up and delays the typing. The battery does not keep a charge and features are missing, ie led display option. Overall this was money lost!",1,0,,
weaky weaky,The battery was a bit bigger so i need to put a pice of paper so the contact with the battery doesnt pinout the contact. If I didnt do this the phone just turned on.,3,0,,
problems with cell,I am from Venezuela received e phone and having problems with the wifi fails to receive the signal and is for that reason that I am not very happy with this product,2,0,,
Better than I expected,"Better than I expected, bought for my 12yr old and she loves it! Great starter phone. Front camera is the worst thought, rear cam is ok. Over all it's a good phone.",3,0,,
to the phone after two months the camera will stop ...,"to the phone after two months the camera will stop working !! I suggest the technical replacement for the camera, I'm from Venezuela and impossible to get spare ..",1,0,,
NOTICE IS VERY IMPORTANT HELP ME,"good afternoon, this is to notify my disagreement with the phone for a few days of use I started to be erratic in your operating system, you guindaba was very slow until a few days over here just stayed on the screen start only in the presentation of blu, and there are no pass-no advances, eye programs that were applied were the most basic current as facebook, and watsapp twiteer ... hise purchase in the month of June, the product costs a topic I came on August 8 and run normal until September 10 .. from there no longer serves and those who know me say that cell is a software issue but does not have this .. I think ..in order q first time a situation happens to me as well and in fact would like to indicate that I could do in that case to solve this very grave inconveniente..esperando some kind of answers .... I leave here I leave my mail beforehand and I agradesco my jesusezerpae@yahoo.es collaboration",1,0,,
Hate It..terrible,"Bought this phone and in less than three months it does not work, The screen freezes up totally. Now i have a fairly new phone on my hand that is no use to me.",1,0,,
Sucky; Don't purchase,"It sucks. Everything is difficult to locate. Just when you think you figured out how something works, it becomes a mystery again (like retrieving voicemail).",2,0,,
Would Not Recommend To,Will Not Charge - Quit Working Right After 30 DAy Return Was Over . Was 32 Days When Quit Being Able To Charge . Would Not Recommend To Anyone,1,0,,
BLU is good if you have the patience.,The BLU phone was agreat phone for the price however I found the operating system to be a little difficult to use for someone use to lolipop operating system.,3,0,,
BLU Advance 4.0,Product screen page went blue after 4 months of purchase. Manufacturers' customer service/ support was unprofessional. A rating of one is really being nice.,1,0,,
DO NOT BUY!!!!,"Phone lasted for exactly one week beyond the return period. screen just quit, a waste of hard earned $$ and disappointed about not being able to return it.",1,0,,
"Many tools are not handy, key board is not ...","Many tools are not handy, key board is not friendly. it also vibrates on its own. slow response for any command you give. Overall not much interesting piece.",1,0,,
REPLACEMENT OF ANOTHER PRODUCT,"I'm DE VENEZUELA PRODUCT ARRIVAL TO MY COUNTRY ON NOVEMBER 17 AND DISPLAY WEEK, NOT WORKED. I WANT PLEASE RETURN MY MONEY, OR REPLACEMENT OF ANOTHER PRODUCT.",1,0,,
Was disappointed because I thought it would be better than my ...,"Was disappointed because I thought it would be better than my old phone, and actually I'm not able to receive some of the information that my old phone had.",1,0,,
Eeeek! This phone had lots of problems,"This phone had soooooo many problems I HAD to return it. I wanted to love it. I did love the size and the screen. However it couldn't load a google play page even when I was sitting beside my wireless router with 100% signal. I had to do it several times before FINALLY it would load the page. I was just trying to buy the skype app. Then , just holding the phone in my hand doing nothing, would cause it to go into the screen menus, as if I had clicked them on purpose. The date on the Wallpaper was in Euro time zone. I tried diligently to change it and then called customer support. They told me how to reset the phone and THAT didn't even work. I could barely hear who I called or who called me. I can live with some imperfections but this phone has too many defects. I had heard good things about Blu but they must've missed this particular phone.",1,0,,
Poor close up camera - can't deposit checks,"I bought this to deposit checks using remote deposit. Problem is, the camera will not focus correctly on a check, making it worthless for that purpose.",1,0,,
Horrible phone locks up a lot the pad to send ...,Horrible phone locks up a lot the pad to send text messages is not finger friendly have to do a lot of correction ...Also the processor is really slow,1,0,,
Why when i used in my country (indonesia) signal for ...,Why when i used in my country (indonesia) signal for intr E not 3G so very slow to browsing? help me please because I have 2 tpye cell phone BLU,3,0,,
Think twice,Fragile screen cheap case phone itself not bad.we are not hard on phones tend to baby them .but before we could order a better case the screen broke.,3,0,,
back camera takes bad photo. It's a plain waste of money,"You can't see the screen if it is not in right angle. The front facing camera is worthless, back camera takes bad photo. It's a plain waste of money.",1,0,,
ABSOLUTE JUNK,"The biggest piece of junk I've ever bought. The internet didn't work, touch screen doesn't work, and I can't even return it. Dont waste your $!!!!",1,0,,
The phone worked well for about a month then froze ...,The phone worked well for about a month then froze off and on! I was unable to operate apps without being kicked off line! Dont get this phone!!!!! It also stop taking charge within four months,1,0,,
liars!,Dont buy this phone if u plan on using it for straight talk. The product reviews lie. It is not compatible with straight talk. I want my money back,1,0,,
starter smart phone,"It's a good starter smart phone. It's okay and you do get what you pay for. The blue tooth doesn't' always reconnect, but it does play movies well",3,0,,
It seemed like a decent phone for the money though,"I bought this to use with my DJI Phantom 3, but the phone would not connect to the controller. It seemed like a decent phone for the money though.",3,0,,
"Teléfono muy sencillo, la cámara es de muy mala ...","Teléfono muy sencillo, la cámara es de muy mala calidad y el telefono es algo lento...Es preferible comprar un motorola por un poco mas de dinero",2,0,,
You get what you pay for,The phone longer turns on. Bought in May and now not even two months later its dead. Can't return it anymore so go figure. Don't buy this phone.,2,0,,
I received the package lacks a phone but I do ...,I received the package lacks a phone but I do not get me BLU Advance 4.0 Unlocked Dual SIM Phone (White) Just came two phones and not three,1,0,,
Horrible. worked for a month then it crashed saying ...,Horrible .worked for a month then it crashed saying android phone not responding and the only way I found to fix it was to get a whole new phone,1,0,,
Ok for a temporary functionality,It is what you get for the money in this price range. The screen is not very sensitive and hence it appears to be harder to activate the icons.,2,0,,
Three Stars,work in Jamaica wi,3,0,,
this phone is really good I like the only problem is the camara suck ...,this phone is really good I like the only problem is the camara suck they have to made a better one other then that is really good and fast,3,0,,
It totally works well and its a great price. However the screen image quality is not ...,"It totally works well and its a great price. However the screen image quality is not great, it is sort of hard to see except at one angle.",3,0,,
This phone is super glitchy. The browser crashes all my games crash,This phone is super glitchy. The browser crashes all my games crash. Otherwise its an ok phone. I have no other problems just the crashing,3,0,,
not impressed,Headphone jack went bad after 3 weeks. Hard to text and horrible glare. Customer service is a joke. Save your money for something else,2,0,,
45 days later the screen boots to lines and is ...,45 days later the screen boots to lines and is unreadable. Of course you are outside the return time frame. Never buying non-tested again,1,0,,
I did not have the phone for a month and ...,"I did not have the phone for a month and it was already acting up, freezing and taking extremely long for the phone calls to go through.",1,0,,
buy at your own risk,Everytime I try write my review it gets denied.... anyway the cell phone was useless to my aunt for she was unable to use it in Honduras,1,0,,
The phone bad wine factory,"The phone bad wine factory , the self encenerlo by primea once the screen did not look only in a striped black and white, I feel cheated",1,0,,
ok but not satisfied,Phone was delivered on time but I'm starting to have problems wit the phone. Guess it was only worth wat I paid for it.... I'm not happy,3,0,,
"NEVER buy a BLU phone, brand has a serious ...","NEVER buy a BLU phone, brand has a serious guarantee issue if you buy outside USA. Bought 2 (two) phones, same model, and they failed.",1,0,,
WEAK Battery does not hold charge!,"This phone comes with weak battery. After a full charge,I can go 24 hours w/out using and I will need to re-charge. I have 2 phones.",3,0,,
I love it. When I got this nice cellphone everybody ...,"It is wonderfull, I love it. When I got this nice cellphone everybody wanted to buy it. I am sure going to buy more Blue Advance 4.0.",3,0,,
The phone seems good for the dollar,"The phone seems good for the dollar, but the instruction booklet was terrible. It was of no use and going online was not any better.",3,0,,
BAAD!!!,Phone is disgusting.... Had to fix it atleast 3 times already. Screen keeps getting stuck on BLU... I advise noone to buy this phone,1,0,,
I'm just confusion dual sim in mirco sim won't work ...,I'm just confusion dual sim in mirco sim won't work also WiFi did not detected too. Truth I purchased blu advance 4.0L from target.,1,0,,
"Screen is awful and the camera is awful too, ...","Screen is awful and the camera is awful too, it runs well though and the battery lasts very long, i charge mine every other day.",3,0,,
"The cellphone work bad, the Proximity Sensor not working and the call ...","The cellphone work bad, the Proximity Sensor not working and the call is loss every time, i sending for replacement or refund.",1,0,,
"bad, very bad month I burn the plate and ...","bad, very bad month I burn the plate and the camera is very bad not see anything if you take pictures of letters are blurred",1,0,,
Poor battery life,Solid phone with nice features but the battery life is too short to use it for anything other than a few phone calls a day.,2,0,,
After I had the phone put in service it will ...,After I had the phone put in service it will not keep on line it just stop its connection. Can not have a normal phone call,1,0,,
The phone sucks. It keeps hanging up in the middle of ...,The phone sucks. It keeps hanging up in the middle of your conversations with other ppl. I don't recomend the phone at all.,1,0,,
... slow to respond and does what ever it feels like doing. Oh,This phone is slow to respond and does what ever it feels like doing. Oh! It also throws tantrums and randomly blacks out !,1,0,,
"very little internal memory, I had to place a ...","very little internal memory, I had to place a expandable memory because it was impossible to store and discharge 1 picture.",3,0,,
the good thing is it has two sim card slots,"It is a basic phone, the good thing is it has two sim card slots, the camera is useless. I used in China and it works.",3,0,,
Not worth it,"extreneky laggy, bad screen, stopped reading my sim card a little more than a month later, guess you get what you pay for",2,0,,
Bold Like Us? more like Trash Like Us,Stopped working after 2 months. it goes to the booting screen then just stopped. Bold Like Us? more like Trash Like Us.,1,0,,
Disappointed. Messaging doesn't work well,"Looks good; sounds good; battery is good. Does NOT mass delete call logs (must select each call individually, then press delete). Not awful, just not whiz-bang. Doesn't do a good job on messages, at least with T Mobile. Messages of more than a line or two show as Must Download. But then it doesn't. It gives it a go, but it never does download the message. These are the two biggies I've noticed, but then, they are a large part of what I use a phone for. And being unable to access messages (this includes photos, etc, anything more than a line or two of text) makes it a deal-breaker for me. I am back to my WalMart special TMobile phone.",3,0,,
its working good and the packaging was not bad but next time ...,its working good and the packaging was not bad but next time try to ship all my package as light as you can thank you,3,0,,
Don't bother not worth the hassle.,Used phone with straight talk. Does not get service half the time. Had to switch back to my old phone. Waste of money.,1,0,,
Okay phone,Works fine as a phone . Clear voices. Apps are sometimes difficult to use and one app I tried would not work at all.,3,0,,
Trash. Avoid.,"Not unlocked, paid for sim card and monthly plan, and phone not anything. Eight hours later, back where I started.",1,0,,
Three Stars,Good enough. It works perfectly with Mobilicity (also data connections). The worst part is the RAM and the screen.,3,0,,
Disappointed...,The phone stopped coming on after only 2 months. Reboot/Reset...nothing works. Very disappointed in this purchase,1,0,,
the output ratio - price are very good. It has a good operating system,"the output ratio - price are very good. It has a good operating system, but at times unresponsive as I expected.",3,0,,
I wish I had not ordered this phone.,The phone never worked. It came on and froze up. I got no service. Never.,1,0,,
one of this phones that I got from you does ...,"one of this phones that I got from you does not worr either, I need you returns or replace this item, thank you",1,0,,
Two Stars,Lots of defects.. started showing random messages about connectivity not available etc. Returning the product.,2,0,,
Very sturdy construction. Good value for money nonetheless,Takes too long to upload photo messages or videos. Very sturdy construction. Good value for money nonetheless.,3,0,,
It serves its basic purpose. This phone drags and ...,It serves its basic purpose. This phone drags and freezes up a lot. Not really worth the money I spent for it.,3,0,,
... just got the phone yesterday the front camera is horrible I'm upset about that but overall it's an ok ...,I just got the phone yesterday the front camera is horrible I'm upset about that but overall it's an ok phone.,3,0,,
She says it works pretty good. But she is having a hard time ...,I bought this for my sister. She says it works pretty good. But she is having a hard time receiving pictures.,3,0,,
Phone is fine for making calls & texting but nothing more.,"This phone is fine if you just want to make calls and text but if you want to also have apps then don't buy this. Just downloading a couple of apps such as FB or Instagram slows this phone down significantly. The phone freezes and often times will not wake up from sleep mode and I have to take the back off, remove the battery and put it back in. Just suck it up and invest some money in a decent phone like Samsung or Apple.",1,0,,
Great buy,I like to use it when I travel outside of the country. I just don't like to text from this phone. Great buy,3,0,,
It suck. After 3 days of use the phone stop ...,It suck. After 3 days of use the phone stop charging. Amazon was very good and fast giving my money back.,1,0,,
Awful phone.,Terrible phone. Stopped working about 3 months after we got it. Turned itself on and off all the time.,1,0,,
Three Stars,"Overall it is a good cell phone according to their characteristics, but button on / off / lock damaged",3,0,,
not worth the money! freezes constantly and has to ...,not worth the money ! freezes constantly and has to be rebooted time and again !Apps keep crashing !,1,0,,
"In photo cell looks great, but when you have it in your hands ...","In photo cell looks great, but when you have it in your hands you realize that it is much smaller...",3,0,,
One Star,"i bought this phone purposely to use in Africa but unfortunately, the phone could not receive calls",1,0,,
"A good burner phone; otherwise, pay a little more for something better","I bought this for someone who lost two phones in six months thinking that it wouldn't hurt the wallet so much if this trend continues. The phone basically does work: makes and receives calls and texts. The screen is sufficiently bright when looked at directly, but off-axis viewing is bad. Consider it a ""privacy"" feature, making it hard for anyone sitting next to you to peek at your screen. I found the touchscreen disappointing. The screen feels spongy - it deforms easily when touched, but more importantly, often times it takes an extra touch to get the screen to respond. Otherwise, the UI never lagged and the few apps that I tried didn't stutter. I knew it would have a stock Android build (Jellybean 4.1.2) with no or minimal improvements by BLU. Based on screenshots, it looks like the Cyanogenmod 10.2 (open-source Android OS) that I run on my Galaxy S2, and so I assumed that it would have all the features, configurability, bells, and whistles that I have. Unfortunately, it didn't. It didn't come with Cyanogenmod's powerful cLock widget or a keyboard that support gestures (think: Swype), though both could be downloaded from Google Play as the Chronos and Google Keyboard apps, respectively. It also came with very few options to customize the look feel - changing the number of icons displayed, removing the Google search bar, lock screen widgets, etc. Stock Android is not very pretty to look at so I had hoped to make the phone's interface more useful and less annoying. I returned the phone and purchased an LG Optimus F3 for $50 more. For the money, I got a better display, a better-feeling touchscreen, a much larger battery, and true 4G LTE support. (BLU's ""4G"" is based on those who say anything over 10Mbps is ""4G"", which IMO is fast enough to be usable. Others snicker and call that ""faux-G"".) LG also customized their Android appearance so it is more visually appealing and in some minor ways, changed buttons or moved things around to make the user experience less confusing.",2,0,,
$55 ONLY,Purchased it for only $50 PLUS TAX. great for the price. it's unlocked and works well. recommended,3,0,,
Does not work on Orange in France or Spain,Cheap phone. Difficult to use keyboard. 3G did not work in France or Spain making data super slow,1,0,,
"Phone worked just fine, only would not connect to my in car ...","Phone worked just fine, only would not connect to my in car Bluetooth even though it paired to it.",3,0,,
Very slooow!,Very slooow!,2,0,,
One Star,The sound was quality when talking was terrible. We can barley understand what people are saying.,1,0,,
SLOW,"This phone is extremly slow, and lacks the features of even an entry level smart phone. I hate it",1,0,,
Touch screen is very poor. It respond too late and need to press ...,Touch screen is very poor. It respond too late and need to press hard. Not a good phone to have.,2,0,,
One Star,The phone began his greeting to the part where he presents the emblem of the brand and there is.,1,0,,
"but works fine, better than expected","Not a wonder, but works fine, better than expected. I don't think it can get any better for $80.",3,0,,
One Star,i bought this phone and within 2 weeks of using it! the phone stop work! its loading and stoping,1,0,,
Three Stars,A little slower than I'd have liked.... Screen isnt very sharp but I guess its OK for the price,3,0,,
Horrible experience!!!,It was horrible. Ended up buying another phone. It kept dropping calls. Don't buy this phone.,1,0,,
Two Stars,"Could be me, but I'm having a hard time figuring it out. The manual does not explain enough.",2,0,,
Touch screen lasted 3 months,Worked ok for 3 months and then the touch screen died for no reason. Can not use it anymore,1,0,,
One Star,I hate this phone!!!!! pictures stink. All in all I would Not recommend this phone to anyone,1,0,,
REGULAR,IS GOOD BUT HAS LITTLE MEMORY RAM. STOP TO DOWNLOAD FILE GAMES TO REMAIN STORED IN THE RAM.,3,0,,
a little slow and usually hangs up during calls because of super sensitive screen,"Its. Ok, a little slow and usually hangs up during calls because of super sensitive screen.",2,0,,
"cord has a short,",charging cord don't work theres a short in it. good thing it uses the same cord as a fire.,3,0,,
Crap,"Horrible camera, can barely see the screen and very slow. Don't buy this hunk of garbage.",1,0,,
Ok for backup,"Purchased as back up, battery life poor, be wary of Blu customer service, not very helpful",3,0,,
este equipo uno de ellos vino defectuoso y otro la pantalla se pone negra que robo!,malo equipo,1,0,,
Two Stars,Worked well for a few months and then froze up. Had to reset to factory default settings,2,0,,
awful,Just a really Terrible phone. A complete headache. Voices fade.Shuts down numerous times.,1,0,,
the volume doesnt work,The volume on the phone doesn't work. There is a lot of static so people can't hear you.,1,0,,
cheap always is no bueno,Phone sucks ass headphone input doesn't work at all. Cheap Chinese phone 's always suck,1,0,,
Three Stars,Fast shipping and the phone is all I can expect but the battery gets discharge so fast,3,0,,
Two Stars,was not compatible for my t-mobile plan. would not include data only stayed on roaming,2,0,,
Three Stars,this is a kinda basic phone its carries 4g but there is no space to download anything,3,0,,
Does not work with Airtel 3g network in India.,Overall good phoen for this price. But I am unable to use it in 3g network in India.,3,0,,
One Star,"Camera isn't that great, front or back. No storage space. It's nice but not my type.",1,0,,
Three Stars,There's no way i can turn on 3G data on any of SIM slots. Only EDGE (2G) available.,3,0,,
This phone is the pits!,I am so unhappy with this phone. I only had it for a day & it was an instant regret.,1,0,,
One Star,Too small. Called straighttalk wireless and THEY said that the phone wouldn't work.,1,0,,
Three Stars,"The phone blocks it self and don't work fine sometimes, maybe for the applications.",3,0,,
nooooooo good phone,i bought this phone in october in january it just not turning on its nooooooo good,1,0,,
One Star,Bought it less than 2 months ago and it doesn't even turn on anymore. Don't do it!,1,0,,
Good phone for the money,"Needs more RAM but is a good budget phone. Too many apps will make this guy drag,",3,0,,
"Bad, bad, bad!",It started freezing up a month after purchase and stopped working after 2 months.,1,0,,
Three Stars,This is my first smart phone. Still learning most of the features. Please so far.,3,0,,
Three Stars,It is probably good but I have big fingers and am finding it hard to get used to,3,0,,
Updated Blu review,"My daughter is using this Hong Kong and it works well. Pictures could be better. Revised 5/27/15 This phone stopped working 2 months after my daughter was in Hong Kong. The battery was new, so she could not figure out the problem. Requested a refund, which Amazon was kind enough to grant even though we were outside of the return period, but got slapped with a $14 restocking fee plus a $5 promotion deduction.",1,0,,
One Star,"Is Terrible, only work for a Few week, but I received a refund for these product",1,0,,
Two Stars,Not happy with this purchase. Will not buy another phone from this manufacturer,2,0,,
not bad for thw Price,Got it for an employee. No complaints so for. Since then I've upgraded for her.,3,0,,
Good but questionable durability,Bought it for my niece but she complains that the battery don't last that long!,3,0,,
Horrible Just Horrible,Horrible. Not a very good phone at all. Can't receive picture messages at all.,1,0,,
goodnight I write to them asking for a purchase made ...,goodnight I write to them asking for a purchase made with the number of ORDER # 103-8101463-7729841 which reached me only three articles of 5 missing in the package the following items . BLU Advance 4.0 Unlocked Dual SIM Phone ( White ) . EVO Samsung 32GB Class 10 Micro SDHC up to 48MB / s with adapter ( MB- MP32DA / AM ) I want to know when or how I will be delivered!,1,0,,
Two Stars,Don't like speakers phone functions have been acting up guess I expected more,2,0,,
"Both cellphones have problems with the touch screen, sometimes ...","Both cellphones have problems with the touch screen, sometimes the image get stuck and I have to turn them off and on. The bluetooth doesn't work, the touch keyboard types the wrong letters (when I press delete, it runs the M intead). In addition, some app they don't work in both cellphones, for example the ¨deposit¨ function for Bofa app does not work. We have had this two cellphones for only 3 months and they already have a lot of problems.",2,0,,
to old to use it properly,due to my age and big fingers I was not able to use I had a constant problem,1,0,,
"it's a very good phone, great services","Can't complain, it's a very good phone, great services, thanks to you all,,",3,0,,
Wasted my money,This product worked only two months and totally freezed. Wasted my money.,1,0,,
